cod_cliente,data_referencia,ind_funcionario,pais_residencia,sexo,idade,data_cadastro,ind_novo,tempo_relacionamento_meses,ind_relacionamento,ult_data_cliente_principal,ind_rel_inicio_mes,tipo_rel_inicio_mes,ind_residente,ind_estrangeiro,conjuge_funcionario,canal_entrada,ind_falecido,estado,ind_ativo,renda_estimada_anual_brl,segmento,possui_poupanca,possui_aval_garantia,possui_conta_corrente,possui_conta_investimento,possui_conta_salario,possui_conta_junior,possui_conta_universitaria,possui_conta_corrente_plus,possui_conta_premium,possui_cdb_curto_prazo,possui_cdb_medio_prazo,possui_cdb_longo_prazo,possui_conta_digital,possui_fundo_investimento,possui_financiamento_imovel,possui_previdencia_privada,possui_emprestimo_pessoal,possui_pagamento_tributos,possui_cartao_credito,possui_titulos_investimento,possui_financiamento_veiculo,possui_folha_pagamento,possui_beneficio_previdencia,possui_debito_automatico,segmentos_sinteticos,evento_viagem_sintetico
407782,2023-01-28,N,BR,M,49,2010-02-19,0.0,146,1.0,,1.0,A,S,N,,KAT,N,MG,1.0,93649.44,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
140012,2023-05-28,N,BR,M,49,2006-08-12,0.0,201,1.0,,1.0,A,S,N,,KFC,N,SP,1.0,136888.42,01 - ALTA RENDA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,1,"[""SEG-VIP"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
895066,2023-05-28,N,BR,M,57,2017-10-25,0.0,67,1.0,,1.0,A,S,N,,KFC,N,PA,1.0,35031.97,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-PERFIL-FAMILIAR""]",0
1267031,2023-02-28,N,BR,M,29,2021-07-03,0.0,19,1.0,,1,A,S,N,,KAT,N,MG,1.0,8353.8,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,"[""SEG-JOVEM"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR""]",0
846049,2022-10-28,N,BR,F,55,2016-07-08,0.0,75,1.0,,1.0,A,S,N,,KAT,N,RJ,1.0,18283.31,01 - ALTA RENDA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,"[""SEG-VIP"", ""SEG-SENIOR"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR""]",0
477716,2023-03-28,N,BR,F,62,2011-06-30,0.0,141,1.0,,1.0,A,S,N,,KAA,N,RJ,1.0,44327.45,02 - VAREJO,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-PROPRIETARIO""]",0
47006,2022-12-28,N,BR,F,71,2004-02-14,0.0,226,1.0,,1.0,A,S,N,,KAT,N,GO,1.0,47772.13,01 - ALTA RENDA,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,1,"[""SEG-VIP"", ""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-INVESTIDOR-EXPERIENTE""]",0
1436051,2023-01-28,N,BR,F,21,2022-08-18,1.0,5,1.0,,1,A,S,N,,KHQ,N,ES,1.0,89412.65,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR""]",0
259278,2022-07-28,N,BR,F,51,2008-07-04,0.0,168,1.0,,1.0,A,S,S,,KFC,N,SP,1.0,173548.09,02 - VAREJO,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
74705,2022-11-28,N,BR,F,74,2004-10-27,0.0,217,1.0,,1.0,A,S,N,,KAT,N,SP,1.0,172820.59,02 - VAREJO,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0,1,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR""]",0
904429,2022-06-28,N,BR,F,52,2018-02-18,0.0,53,1.0,,1.0,A,S,N,,KFC,N,SP,1.0,130077.91,01 - ALTA RENDA,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0,"[""SEG-VIP"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
1309835,2022-10-28,N,BR,M,23,2021-09-17,0.0,13,1.0,,1.0,A,S,N,,KHE,N,RS,1.0,32870.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE""]",0
217189,2023-05-28,N,BR,F,55,2008-01-22,0.0,184,1.0,,1.0,A,S,N,,KAT,N,AM,1.0,33747.71,02 - VAREJO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1.0,1,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-PERFIL-FAMILIAR""]",0
893868,2023-03-28,N,BR,M,38,2017-10-11,0.0,65,1.0,,1.0,A,S,N,,KFA,N,SP,1.0,278737.77,02 - VAREJO,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
1518639,2023-04-28,N,BR,F,30,2022-12-23,1.0,4,1.0,,1,A,S,S,,KHM,N,SP,1.0,77865.2,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
106694,2022-04-28,N,BR,F,44,2006-04-05,0.0,195,1.0,,1.0,A,S,N,,KAT,N,RO,1.0,76174.82,01 - ALTA RENDA,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0,1.0,1,"[""SEG-VIP"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR"", ""SEG-PROPRIETARIO""]",0
870274,2023-02-28,N,BR,F,55,2017-03-29,0.0,71,1.0,,1,A,S,N,,KFC,N,SP,1.0,89530.84,01 - ALTA RENDA,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,"[""SEG-VIP"", ""SEG-SENIOR"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
1295957,2022-12-28,N,BR,F,67,2021-08-11,0.0,16,1.0,,1,A,S,N,,KFC,N,SP,1.0,32180.26,01 - ALTA RENDA,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-VIP"", ""SEG-SENIOR"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-EXPERIENTE""]",0
930140,2022-10-28,N,BR,M,29,2018-08-08,0.0,50,1.0,,1,I,S,N,,KHE,N,MG,0.0,33245.36,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM""]",0
1415269,2023-04-28,N,BR,M,26,2022-07-25,0.0,9,1.0,,1,A,S,N,,KHQ,N,MG,1.0,8002.02,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR""]",0
690293,2022-08-28,N,BR,M,47,2014-05-10,0.0,99,1.0,,1.0,A,S,N,,KFC,N,SP,1.0,608916.59,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
591319,2023-01-28,N,BR,F,35,2013-01-13,0.0,120,1.0,,1.0,A,S,N,,KFC,N,SP,1.0,89258.6,01 - ALTA RENDA,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0,1,"[""SEG-VIP"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
1264186,2023-02-28,N,BR,M,53,2021-06-18,0.0,20,1.0,,1,A,S,N,,KFC,N,PR,1.0,34634.09,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-PERFIL-FAMILIAR""]",0
46382,2022-01-28,N,BR,F,44,2003-10-25,0.0,225,1.0,,1.0,A,S,N,,KAT,N,SP,1.0,220278.08,01 - ALTA RENDA,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1.0,1.0,1,"[""SEG-VIP"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR"", ""SEG-PROPRIETARIO""]",0
271993,2023-01-28,N,BR,F,49,2008-09-13,0.0,172,1.0,,1.0,A,S,N,,KFC,N,RJ,1.0,53305.95,01 - ALTA RENDA,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1.0,1.0,1,"[""SEG-VIP"", ""SEG-CREDITO-ATIVO"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
815505,2022-04-28,N,BR,M,46,2015-11-12,0.0,17,1.0,,1.0,A,S,S,,KFC,N,GO,1.0,34809.38,02 - VAREJO,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1.0,1.0,1,"[""SEG-CREDITO-ATIVO"", ""SEG-POUPADOR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
769752,2022-12-28,N,BR,M,40,2015-05-24,0.0,66,1.0,,1.0,A,S,N,,KAH,N,SP,1.0,42192.26,02 - VAREJO,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-PERFIL-FAMILIAR""]",0
126211,2023-03-28,N,BR,F,48,2006-03-23,0.0,204,1.0,,1.0,A,S,N,,KAT,N,MG,1.0,80714.9,02 - VAREJO,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
240650,2023-05-28,N,BR,F,51,2008-04-17,0.0,181,1.0,,1.0,I,S,N,,KAT,N,PE,1.0,9068.46,02 - VAREJO,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR""]",0
998199,2023-03-28,N,BR,F,37,2018-12-22,0.0,51,1.0,,1,A,S,N,,KAT,N,SP,1.0,45590.54,02 - VAREJO,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,1.0,1,"[""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
1356859,2022-04-28,N,BR,F,24,2021-11-18,0.0,16,1.0,,1.0,I,S,N,,RED,N,MG,1.0,8363.22,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE""]",0
1450859,2023-04-28,N,BR,M,18,2022-09-16,0.0,7,1.0,,1.0,A,S,N,,KHQ,N,SP,1.0,51201.51,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR""]",0
69016,2022-04-28,N,BR,M,47,2004-07-21,0.0,216,1.0,,1.0,A,S,N,,KAT,N,SP,1.0,183947.07,02 - VAREJO,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR"", ""SEG-VIAJANTE-EVENTO""]",1
986250,2022-12-28,N,BR,F,30,2018-11-28,0.0,49,1.0,,1.0,I,S,N,,KHE,N,PR,0.0,77214.77,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR""]",0
612818,2023-03-28,N,BR,F,73,2013-05-12,0.0,118,1.0,,1.0,I,S,N,,KAL,N,MG,0.0,15588.95,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR""]",0
142578,2022-12-28,N,BR,F,49,2006-10-06,0.0,194,1.0,,1.0,A,S,N,,KAT,N,SP,1.0,189676.57,02 - VAREJO,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,1,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR"", ""SEG-PROPRIETARIO""]",0
1392955,2023-02-28,N,BR,F,54,2022-04-20,0.0,10,1.0,,1.0,A,S,N,,KHM,N,SP,1.0,47484.95,01 - ALTA RENDA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-VIP"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
273673,2022-12-28,N,BR,F,48,2008-09-24,0.0,171,1.0,,1.0,A,S,S,,KFC,N,BA,1.0,41656.86,02 - VAREJO,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-PERFIL-FAMILIAR""]",0
520165,2022-04-28,N,BR,M,45,2012-04-12,0.0,123,1.0,,1.0,A,S,N,,KAT,N,RJ,1.0,17980.27,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1,"[""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR"", ""SEG-PROPRIETARIO""]",0
457393,2022-01-28,N,BR,F,56,2011-02-04,0.0,137,1.0,,1.0,A,S,N,,KAT,N,RJ,1.0,101518.43,02 - VAREJO,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
1071077,2023-04-28,N,BR,F,54,2019-10-01,0.0,42,1.0,,1,A,S,N,,KAT,N,MG,1.0,89803.16,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
115570,2022-12-28,N,BR,F,59,2005-12-18,0.0,204,1.0,,1.0,A,S,N,,KAT,N,SP,1.0,87688.2,01 - ALTA RENDA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-VIP"", ""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
174582,2022-12-28,N,BR,M,54,2007-05-03,0.0,188,1.0,,1.0,A,S,N,,KAY,N,RS,1.0,595452.21,01 - ALTA RENDA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0,"[""SEG-VIP"", ""SEG-ALTA-RENDA"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
1331367,2022-07-28,N,BR,F,21,2021-10-13,0.0,9,1.0,,1.0,I,S,N,,KHE,N,MG,0.0,40593.19,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-POUPADOR"", ""SEG-VIAJANTE-EVENTO""]",1
183355,2023-02-28,N,BR,F,63,2007-07-18,0.0,187,1.0,,1.0,A,S,N,,KAT,N,PA,0.0,75477.51,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-POUPADOR"", ""SEG-INVESTIDOR-EXPERIENTE""]",0
48912,2022-09-28,N,BR,M,59,2003-10-31,0.0,64,1.0,,1.0,A,S,N,,KAE,N,MG,1.0,150699.73,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
1222339,2023-02-28,N,BR,M,24,2020-11-19,0.0,27,1.0,,1.0,I,S,N,,KHE,N,RS,0.0,22837.03,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-VIAJANTE-EVENTO""]",1
1089460,2023-02-28,N,BR,M,23,2019-10-26,0.0,40,1.0,,1,I,S,N,,KHE,N,RJ,0.0,358560.22,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-POUPADOR"", ""SEG-VIAJANTE-EVENTO""]",1
1045503,2023-03-28,N,BR,F,30,2019-08-07,0.0,43,1.0,,1.0,I,S,N,,KHE,N,RJ,0.0,96285.38,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR""]",0
1421986,2022-11-28,N,BR,F,18,2022-07-30,1.0,4,1.0,,1.0,A,S,N,,KHQ,N,RJ,1.0,556432.51,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR""]",0
890773,2022-08-28,N,BR,F,24,2017-09-06,0.0,59,1.0,,1.0,A,S,N,,KFC,N,RJ,1.0,89813.83,02 - VAREJO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR""]",0
268867,2022-09-28,N,BR,F,45,2008-08-21,0.0,169,1.0,,1.0,A,S,N,,KFC,N,SP,1.0,56337.3,02 - VAREJO,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1.0,1.0,1,"[""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR"", ""SEG-PROPRIETARIO""]",0
752051,2023-02-28,N,BR,F,46,2015-03-04,0.0,95,1.0,,1,A,S,N,,KFC,N,SP,1.0,68745.81,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
524705,2023-05-28,N,BR,F,47,2012-03-22,0.0,134,1.0,,1.0,A,S,N,,KCC,N,SP,1.0,178145.56,01 - ALTA RENDA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,"[""SEG-VIP"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
269664,2023-01-28,N,BR,M,45,2008-08-30,0.0,173,1.0,,1.0,A,S,N,,KFC,N,SP,1.0,156030.46,02 - VAREJO,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,1,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
1167975,2023-02-28,N,BR,F,22,2020-08-20,0.0,30,1.0,,1.0,I,S,N,,KHE,N,RJ,0.0,140750.83,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-POUPADOR""]",0
857054,2022-02-28,N,BR,M,72,2017-03-10,0.0,64,1.0,,1.0,A,S,N,,KAB,N,PR,1.0,87071.73,02 - VAREJO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR""]",0
78854,2022-12-28,N,BR,F,79,2004-12-10,0.0,216,1.0,,1.0,A,S,N,,KAT,S,SP,1.0,39817.96,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-VIAJANTE-EVENTO""]",1
